300,0.22,4, 7.98358
300,0.22,5, 7.98358
300,0.22,6, 7.98358
300,0.22,7, 7.98358
300,0.25,2, 7.98358
300,0.25,3, 7.98358
300,0.25,4, 7.98358
300,0.25,5, 7.98358
300,0.25,6, 7.98358
300,0.25,7, 7.98358
300,0.28,2, 7.98358
300,0.28,3, 7.98358
300,0.28,4, 7.98358
300,0.28,5, 7.98358
300,0.28,6, 7.98358
300,0.28,7, 7.98358
300,0.31,2, 7.98358
300,0.31,3, 7.98358
300,0.31,4, 7.98358
300,0.31,5, 7.98358
300,0.31,6, 7.98358
300,0.31,7, 7.98358
350,0.1,2, 7.98358
350,0.1,3, 7.98358
350,0.1,4, 7.98358
350,0.1,5, 7.98358
350,0.1,6, 7.98358
350,0.1,7, 7.98358
350,0.13,2, 7.98358
350,0.13,3, 7.98358
350,0.13,4, 7.98358
350,0.13,5, 7.98358
350,0.13,6, 7.98358
350,0.13,7, 7.98358
350,0.16,2, 7.98358
350,0.16,3, 7.98358
350,0.16,4, 7.98358
350,0.16,5, 7.98358
350,0.16,6, 7.98358
350,0.16,7, 7.98358
350,0.19,2, 7.98358
350,0.19,3, 7.98358
350,0.19,4, 7.98358
350,0.19,5, 7.98358
350,0.19,6, 7.98358
350,0.19,7, 7.98358
350,0.22,2, 7.98358
350,0.22,3, 7.98358
350,0.22,4, 7.98358
350,0.22,5, 7.98358
350,0.22,6, 7.98358
350,0.22,7, 7.98358
350,0.25,2, 7.98358
350,0.25,3, 7.98358
350,0.25,4, 7.98358
350,0.25,5, 7.98358
350,0.25,6, 7.98358
350,0.25,7, 7.98358
350,0.28,2, 7.98358
350,0.28,3, 7.98358
350,0.28,4, 7.98358
350,0.28,5, 7.98358
350,0.28,6, 7.98358
350,0.28,7, 7.98358
350,0.31,2, 7.98358
350,0.31,3, 7.98358
350,0.31,4, 7.98358
350,0.31,5, 7.98358
350,0.31,6, 7.98358
350,0.31,7, 7.98358
400,0.1,2, 7.98358
400,0.1,3, 7.98358
400,0.1,4, 7.98358
400,0.1,5, 7.98358
400,0.1,6, 7.98358
400,0.1,7, 7.98358
400,0.13,2, 7.98358
400,0.13,3, 7.98358
400,0.13,4, 7.98358
400,0.13,5, 7.98358
400,0.13,6, 7.98358
400,0.13,7, 7.98358
400,0.16,2, 7.98358
400,0.16,3, 7.98358
400,0.16,4, 7.98358
400,0.16,5, 7.98358
400,0.16,6, 7.98358
400,0.16,7, 7.98358
400,0.19,2, 7.98358
400,0.19,3, 7.98358
400,0.19,4, 7.98358
400,0.19,5, 7.98358
400,0.19,6, 7.98358
400,0.19,7, 7.98358
400,0.22,2, 7.98358
400,0.22,3, 7.98358
400,0.22,4, 7.98358
400,0.22,5, 7.98358
400,0.22,6, 7.98358
400,0.22,7, 7.98358
400,0.25,2, 7.98358
400,0.25,3, 7.98358
400,0.25,4, 7.98358
400,0.25,5, 7.98358
400,0.25,6, 7.98358
400,0.25,7, 7.98358
400,0.28,2, 7.98358
400,0.28,3, 7.98358
400,0.28,4, 7.98358
400,0.28,5, 7.98358
400,0.28,6, 7.98358
400,0.28,7, 7.98358
400,0.31,2, 7.98358
400,0.31,3, 7.98358
400,0.31,4, 7.98358
400,0.31,5, 7.98358
400,0.31,6, 7.98358
400,0.31,7, 7.98358
