1,0
1.41444,0.00400606
1.72858,0.00583508
1.98991,0.00843178
2.24916,0.00954469
2.46065,0.00963638
2.65282,0.0107825
2.81429,0.0113929
2.99704,0.0117973
3.15968,0.0106569
3.32847,0.013972
3.46907,0.0145724
3.61856,0.0134118
3.73201,0.0133893
3.89127,0.0159853
4.01639,0.0171032
4.12542,0.0188082
4.22846,0.0149196
4.3599,0.0183824
4.47477,0.0181697
4.55417,0.0201081
4.66424,0.0201629
4.80467,0.0194101
4.90438,0.0199537
5.00984,0.0214873
5.11551,0.0209996
5.18155,0.0226235
5.28734,0.0190905
5.4057,0.024019
5.44771,0.0246551
5.55983,0.0268939
5.63608,0.025753
5.77469,0.0241074
5.83155,0.0244727
5.89682,0.0263617
5.99242,0.0251846
6.11278,0.0265647
6.08425,0.0270053
6.26648,0.0257292
6.35466,0.0316475
6.41943,0.0257696
6.49562,0.0265574
6.53937,0.0307887
6.63533,0.0290505
6.68864,0.031475
6.81465,0.028331
6.83244,0.0292882
6.86479,0.0318465
7.04438,0.0313537
7.08468,0.0286262
7.14949,0.0310688
7.15492,0.032261
7.2616,0.0299535
7.34037,0.0304127
7.44744,0.0316782
7.52176,0.0355942
7.52235,0.0338774
7.64584,0.033844
7.70989,0.0329385
7.71238,0.0300516
7.82483,0.0390504
7.85163,0.0410731
7.90161,0.033772
7.95211,0.0286387
8.07632,0.0373935
8.11137,0.0363169
8.13881,0.0384451
8.23107,0.0387317
8.2402,0.0323895
8.42066,0.0361006
8.44374,0.0347088
8.51498,0.0399099
8.63191,0.0354991
8.63382,0.0419053
8.56169,0.0371545
8.73255,0.0421846
8.81396,0.0376393
8.81138,0.0372788
8.89172,0.0411973
8.95323,0.0416244
9.06591,0.0367409
9.07291,0.0446327
9.15782,0.0409091
9.17394,0.0439222
9.23839,0.0359736
9.29096,0.0368953
9.39261,0.0410006
9.36344,0.0392341
9.48313,0.0443609
9.48951,0.0465935
9.59801,0.0398577
9.59651,0.0393788
9.65077,0.0455038
9.75532,0.0490377
9.61404,0.0397166
9.77743,0.0402996
9.83622,0.043348
9.95235,0.0373433
9.90491,0.0375598
10.001,0.0400316
