1000,-0.379652,0
2000,-0.397405,0.0177529
3000,-0.3997,0.0105034
4000,-0.399108,0.00745061
5000,-0.394831,0.00718304
6000,-0.393078,0.00612151
7000,-0.394606,0.00539479
8000,-0.40025,0.00732652
9000,-0.406626,0.00907749
10000,-0.41094,0.00919401
11000,-0.414298,0.00896868
12000,-0.411942,0.00851932
13000,-0.414163,0.00814527
14000,-0.418248,0.00857636
15000,-0.42283,0.0092056
16000,-0.427183,0.00964873
17000,-0.430812,0.00976296
18000,-0.436655,0.0109022
19000,-0.441807,0.011528
20000,-0.444814,0.0113422
21000,-0.445793,0.0108329
22000,-0.447066,0.010407
23000,-0.447846,0.00997475
24000,-0.448999,0.00961941
25000,-0.448436,0.00924377
26000,-0.446616,0.00906572
27000,-0.445999,0.00874526
28000,-0.445392,0.008449
29000,-0.444161,0.0082449
30000,-0.443332,0.00800828
31000,-0.44133,0.00800033
32000,-0.439947,0.00786873
33000,-0.439621,0.00763353
34000,-0.438565,0.00748048
35000,-0.438115,0.00727751
36000,-0.438316,0.00707531
37000,-0.439856,0.00705153
38000,-0.441054,0.00696738
39000,-0.442274,0.00689507
40000,-0.444377,0.00704179
41000,-0.444701,0.00687552
42000,-0.443764,0.00677491
43000,-0.442891,0.00667283
44000,-0.443663,0.00656498
45000,-0.444199,0.00643978
46000,-0.445305,0.00639462
47000,-0.445532,0.00626121
48000,-0.444921,0.00615975
49000,-0.445005,0.00603331
50000,-0.444056,0.00598716
51000,-0.442836,0.00599406
52000,-0.441963,0.00594205
53000,-0.440189,0.00609292
54000,-0.438628,0.00617937
55000,-0.438016,0.00609675
56000,-0.437904,0.00598794
57000,-0.436787,0.00598723
58000,-0.435628,0.00599609
59000,-0.435744,0.00589473
60000,-0.436603,0.00585898
61000,-0.435658,0.0058391
62000,-0.434713,0.00582136
63000,-0.434284,0.00574432
64000,-0.434562,0.00566071
65000,-0.435274,0.00561821
66000,-0.435737,0.00555174
67000,-0.436261,0.00549334
68000,-0.436381,0.00541328
69000,-0.43633,0.0053345
70000,-0.435971,0.00527001
71000,-0.434988,0.00528748
72000,-0.434385,0.00524827
73000,-0.43387,0.00520136
74000,-0.432986,0.00520632
75000,-0.432338,0.00517711
76000,-0.432274,0.00510894
77000,-0.432211,0.00504254
78000,-0.431547,0.00502156
79000,-0.43071,0.00502786
80000,-0.429578,0.0050919
81000,-0.42861,0.00512106
82000,-0.428131,0.00508082
83000,-0.427339,0.00508138
84000,-0.427152,0.00502399
85000,-0.42669,0.00498602
86000,-0.425913,0.00498849
87000,-0.425011,0.00501269
88000,-0.424243,0.0050145
89000,-0.422998,0.00511177
90000,-0.422274,0.00510637
91000,-0.421937,0.00506116
92000,-0.421916,0.00500588
93000,-0.421705,0.00495626
94000,-0.420637,0.00501832
95000,-0.419889,0.00502121
96000,-0.419242,0.00501054
97000,-0.418689,0.00498934
98000,-0.418123,0.00497057
99000,-0.417668,0.0049411
100000,-0.417264,0.00490807
