1000,1.42935,0
2000,1.42933,1.50135e-05
3000,1.42931,2.12079e-05
4000,1.42931,1.53342e-05
5000,1.42931,1.18825e-05
6000,1.42932,1.16288e-05
7000,1.42932,1.16144e-05
8000,1.42933,1.0593e-05
9000,1.42933,9.50501e-06
10000,1.42933,8.72281e-06
11000,1.42933,7.89114e-06
12000,1.42933,7.97885e-06
13000,1.42934,7.75702e-06
14000,1.42933,7.46473e-06
15000,1.42934,7.02119e-06
16000,1.42934,7.20132e-06
17000,1.42934,8.24044e-06
18000,1.42935,8.58e-06
19000,1.42935,8.40443e-06
20000,1.42935,8.47234e-06
21000,1.42934,9.00079e-06
22000,1.42934,8.6322e-06
23000,1.42934,8.25154e-06
24000,1.42934,8.09962e-06
25000,1.42934,8.03465e-06
26000,1.42933,8.27756e-06
27000,1.42933,8.33554e-06
28000,1.42933,8.09356e-06
29000,1.42933,7.86743e-06
30000,1.42933,7.80383e-06
31000,1.42933,7.81622e-06
32000,1.42933,7.60019e-06
33000,1.42933,7.62897e-06
34000,1.42933,7.47842e-06
35000,1.42933,7.26163e-06
36000,1.42933,7.15855e-06
37000,1.42933,7.01784e-06
38000,1.42932,6.99335e-06
39000,1.42932,6.8716e-06
40000,1.42932,6.70226e-06
41000,1.42932,6.55169e-06
42000,1.42932,6.81357e-06
43000,1.42932,7.72908e-06
44000,1.42931,8.26245e-06
45000,1.42931,8.21835e-06
46000,1.42931,8.04275e-06
47000,1.42931,7.86979e-06
48000,1.42931,7.70723e-06
49000,1.42931,7.63434e-06
50000,1.42931,7.86577e-06
51000,1.4293,8.92294e-06
52000,1.4293,1.04806e-05
53000,1.42929,1.11726e-05
54000,1.42929,1.14658e-05
55000,1.42929,1.17349e-05
56000,1.42929,1.17943e-05
57000,1.42928,1.18008e-05
58000,1.42928,1.17072e-05
59000,1.42928,1.15539e-05
60000,1.42928,1.1435e-05
61000,1.42928,1.1291e-05
62000,1.42928,1.12189e-05
63000,1.42927,1.12401e-05
64000,1.42927,1.14191e-05
65000,1.42927,1.16428e-05
66000,1.42927,1.18373e-05
67000,1.42926,1.18962e-05
68000,1.42926,1.17693e-05
69000,1.42926,1.15975e-05
70000,1.42926,1.14351e-05
71000,1.42926,1.1275e-05
72000,1.42926,1.11175e-05
73000,1.42926,1.09666e-05
74000,1.42926,1.08276e-05
75000,1.42926,1.07078e-05
76000,1.42926,1.05671e-05
77000,1.42926,1.04622e-05
78000,1.42926,1.03405e-05
79000,1.42927,1.0396e-05
80000,1.42927,1.04876e-05
81000,1.42927,1.05246e-05
82000,1.42927,1.04308e-05
83000,1.42927,1.03053e-05
84000,1.42927,1.02004e-05
85000,1.42927,1.00937e-05
86000,1.42927,9.97743e-06
87000,1.42927,9.90789e-06
88000,1.42927,9.81199e-06
89000,1.42927,9.70112e-06
90000,1.42927,9.60147e-06
91000,1.42927,9.51206e-06
92000,1.42927,9.46759e-06
93000,1.42927,9.4308e-06
94000,1.42927,9.37435e-06
95000,1.42927,9.30208e-06
96000,1.42927,9.25486e-06
97000,1.42927,9.22824e-06
98000,1.42928,9.24387e-06
99000,1.42928,9.26169e-06
100000,1.42928,9.21492e-06
