1000,1.81562,0
2000,1.82725,0.0116294
3000,1.8331,0.0089065
4000,1.83013,0.00696125
5000,1.8296,0.00541849
6000,1.81828,0.0121519
7000,1.80751,0.0148873
8000,1.80765,0.0128936
9000,1.80767,0.0113711
10000,1.80582,0.0103378
11000,1.80345,0.00964715
12000,1.80491,0.00892735
13000,1.80814,0.00882294
14000,1.81254,0.00928047
15000,1.8141,0.00877867
16000,1.81566,0.00835778
17000,1.81627,0.007875
18000,1.81612,0.00742622
19000,1.81938,0.00774628
20000,1.82016,0.00738998
21000,1.81938,0.00707316
22000,1.81672,0.00724954
23000,1.81616,0.00694972
24000,1.8163,0.0066553
25000,1.81552,0.00643085
26000,1.81509,0.00619322
27000,1.81641,0.00610311
28000,1.81765,0.00601013
29000,1.81833,0.0058393
30000,1.82002,0.00589026
31000,1.82174,0.00594886
32000,1.8228,0.00585807
33000,1.82264,0.00568027
34000,1.8223,0.00552101
35000,1.82218,0.00536217
36000,1.82242,0.0052163
37000,1.82173,0.0051197
38000,1.82004,0.00526034
39000,1.81866,0.00530809
40000,1.81767,0.00526746
41000,1.81737,0.00514625
42000,1.81659,0.00508182
43000,1.81604,0.00499312
44000,1.81642,0.00489367
45000,1.81668,0.00479075
46000,1.81624,0.00470662
47000,1.81516,0.00473044
48000,1.81524,0.00463165
49000,1.81591,0.00458557
50000,1.81715,0.00466015
51000,1.81927,0.0050337
52000,1.82108,0.0052593
53000,1.82117,0.0051599
54000,1.82109,0.00506409
55000,1.82088,0.0049757
56000,1.81969,0.00502936
57000,1.81849,0.00508395
58000,1.81748,0.00509667
59000,1.81703,0.00502926
60000,1.81697,0.0049451
61000,1.81725,0.00487099
62000,1.81783,0.00482703
63000,1.81865,0.00482032
64000,1.81929,0.00478739
65000,1.8197,0.00473117
66000,1.81966,0.00465912
67000,1.81943,0.00459475
68000,1.81914,0.00453629
69000,1.81861,0.00450051
70000,1.8188,0.00443958
71000,1.81953,0.00443729
72000,1.82052,0.00448575
73000,1.82112,0.0044645
74000,1.82112,0.00440376
75000,1.82072,0.00436243
76000,1.82062,0.00430581
77000,1.82099,0.00426503
78000,1.82135,0.00422531
79000,1.82104,0.00418298
80000,1.82154,0.0041613
81000,1.82265,0.00425493
82000,1.82407,0.00443856
83000,1.82518,0.00452227
84000,1.82614,0.00457069
85000,1.82717,0.00463079
86000,1.82798,0.00464886
87000,1.82847,0.00462087
88000,1.82895,0.00459288
89000,1.82886,0.00454176
90000,1.82938,0.0045208
91000,1.82979,0.00448968
92000,1.83,0.0044455
93000,1.83079,0.00446807
94000,1.83113,0.00443336
95000,1.83076,0.00440216
96000,1.83025,0.00438511
97000,1.82929,0.00444469
98000,1.82889,0.00441779
99000,1.82876,0.0043747
100000,1.82874,0.00433079
