1,0
1.41444,0.0113326
1.72858,0.0201728
1.98991,0.033557
2.24916,0.0429351
2.46065,0.0474235
2.65282,0.0572081
2.81429,0.0641257
2.99704,0.0707138
3.15968,0.067345
3.32847,0.0930107
3.46907,0.101105
3.61856,0.0970631
3.73201,0.0999384
3.89127,0.124407
4.01639,0.137387
4.12542,0.155184
4.22846,0.126174
4.3599,0.160291
4.47477,0.162611
4.55417,0.183152
4.66424,0.18809
4.80467,0.186518
4.90438,0.195721
5.00984,0.215296
5.11551,0.214847
5.18155,0.23445
5.28734,0.201876
5.4057,0.259679
5.44771,0.268628
5.55983,0.299051
5.63608,0.290292
5.77469,0.278425
5.83155,0.285427
5.89682,0.3109
5.99242,0.301833
6.11278,0.324769
6.08425,0.328614
6.26648,0.322463
6.35466,0.402218
6.41943,0.330852
6.49562,0.345014
6.53937,0.402678
6.63533,0.385519
6.68864,0.42105
6.81465,0.386131
6.83244,0.40022
6.86479,0.437238
7.04438,0.441735
7.08468,0.405615
7.14949,0.444252
7.15492,0.46165
7.2616,0.43502
7.34037,0.446482
7.44744,0.471843
7.52176,0.535462
7.52235,0.509675
7.64584,0.517531
7.70989,0.507904
7.71238,0.463538
7.82483,0.611126
7.85163,0.644981
7.90161,0.533707
7.95211,0.455476
8.07632,0.604004
8.11137,0.589161
8.13881,0.625795
8.23107,0.637606
8.2402,0.533792
8.42066,0.607982
8.44374,0.586144
8.51498,0.679665
8.63191,0.612849
8.63382,0.723606
8.56169,0.636211
8.73255,0.736757
8.81396,0.663502
8.81138,0.656955
8.89172,0.73263
8.95323,0.745346
9.06591,0.66618
9.07291,0.809897
9.15782,0.749276
9.17394,0.805878
9.23839,0.664677
9.29096,0.685586
9.39261,0.770206
9.36344,0.734733
9.48313,0.841362
9.48951,0.884298
9.59801,0.765109
9.59651,0.755797
9.65077,0.878293
9.75532,0.956757
9.61404,0.763673
9.77743,0.788053
9.83622,0.852761
9.95235,0.743308
9.90491,0.744053
10.001,0.800708
