0.5,79.1172,0.106265
0.55,59.7639,0.098895
0.6,44.029,0.0752198
0.65,32.7233,0.0569457
0.7,24.7521,0.04139
0.75,19.1516,0.0306925
0.8,15.2122,0.0216575
0.85,12.3568,0.0156374
0.9,10.2532,0.0126776
0.95,8.6459,0.00934572
1,7.37954,0.0074688
1.05,6.38974,0.00583673
1.1,5.59646,0.00470253
1.15,4.94267,0.00386421
1.2,4.41222,0.00345625
1.25,3.96301,0.00279707
1.3,3.5832,0.00237474
1.35,3.25631,0.00214028
1.4,2.98049,0.0019509
1.45,2.74024,0.00160186
1.5,2.53068,0.00149862
1.55,2.34649,0.00132402
1.6,2.1809,0.00113252
1.65,2.03491,0.00106218
1.7,1.90799,0.000991889
1.75,1.79294,0.000875942
1.8,1.68591,0.00077153
1.85,1.59394,0.000775598
1.9,1.50828,0.000645819
1.95,1.43027,0.000654325
2,1.35872,0.000599699
