0 0.309398 0.00465726
1 0.193221 0.111668
2 0.395225 0.0826678
3 0.310212 0.0655833
4 0.338691 0.0555297
5 0.323844 0.0600413
6 0.297178 0.0480641
7 0.242567 0.0522652
8 0.357411 0.0464978
9 0.3369 0.0458858
10 0.2041 0.0501451
11 0.340062 0.0645304
12 0.357237 0.0671734
13 0.292797 0.0690723
14 0.365893 0.0461482
15 0.366937 0.0607869
16 0.332547 0.0483817
17 0.212584 0.0600492
18 0.176852 0.0485296
19 0.359291 0.0595522
20 0.242937 0.0487383
21 0.384198 0.0561436
22 0.280589 0.0606792
23 0.320337 0.071493
24 0.320133 0.0753208
25 0.29704 0.0483297
26 0.256175 0.0664714
27 0.299456 0.129345
28 0.306763 0.0558144
29 0.303673 0.00385928
