100,0.792772,0
200,0.777221,0.0155508
300,0.810885,0.0348405
400,0.797357,0.0281059
500,0.801492,0.0221599
600,0.812963,0.0214234
700,0.80521,0.0196962
800,0.796988,0.0189355
900,0.799556,0.0168958
1000,0.804536,0.0159117
1100,0.805367,0.0144166
1200,0.80842,0.0135101
1300,0.804204,0.0131231
1400,0.800976,0.0125712
1500,0.802089,0.0117559
1600,0.801817,0.0110001
1700,0.804715,0.0107316
1800,0.802428,0.0103731
1900,0.801893,0.00982657
2000,0.802413,0.00933682
2100,0.802462,0.00888122
2200,0.80164,0.00850778
2300,0.801811,0.00813127
2400,0.802227,0.0077962
2500,0.801212,0.00754632
2600,0.801722,0.0072682
2700,0.800336,0.00712986
2800,0.799498,0.00692143
2900,0.802746,0.00742617
3000,0.802023,0.00721069
3100,0.801801,0.00697772
3200,0.801877,0.00675658
3300,0.802452,0.00657383
3400,0.801738,0.00641736
3500,0.801272,0.00624871
3600,0.801206,0.00607301
3700,0.801254,0.00590678
3800,0.80148,0.00575371
3900,0.801635,0.00560638
4000,0.801794,0.00546674
4100,0.802694,0.00540713
4200,0.800709,0.00563788
4300,0.801159,0.00552359
4400,0.802852,0.00565573
4500,0.802148,0.00557326
4600,0.80177,0.00546382
4700,0.80069,0.00545421
4800,0.802608,0.00567318
4900,0.802811,0.0055599
5000,0.802202,0.00548149
5100,0.802295,0.00537374
5200,0.802984,0.00531423
5300,0.802806,0.00521604
5400,0.803199,0.00513363
5500,0.803269,0.00503991
5600,0.802709,0.00498066
5700,0.802273,0.00491185
5800,0.803031,0.00488552
5900,0.803041,0.00480202
6000,0.802173,0.00480046
6100,0.80268,0.00474827
6200,0.803348,0.00471859
6300,0.802805,0.00467469
6400,0.802391,0.00461965
6500,0.802194,0.0045523
6600,0.802374,0.00448642
6700,0.803017,0.00446543
6800,0.802874,0.0044016
6900,0.802219,0.00438647
7000,0.802685,0.00434835
7100,0.802093,0.00432725
7200,0.802202,0.00426812
7300,0.802686,0.00423691
7400,0.80276,0.00417992
7500,0.802067,0.00418153
7600,0.80183,0.00413295
7700,0.80216,0.00409224
7800,0.802712,0.00407696
7900,0.803536,0.0041084
8000,0.802201,0.0042705
8100,0.802109,0.00421847
8200,0.802415,0.00417797
8300,0.802199,0.00413297
8400,0.802333,0.00408567
8500,0.801995,0.0040515
8600,0.80181,0.00400836
8700,0.80207,0.00397052
8800,0.801996,0.00392583
8900,0.801839,0.00388465
9000,0.801837,0.00384124
9100,0.802243,0.00382048
9200,0.802297,0.00377911
9300,0.801834,0.0037667
9400,0.802521,0.00378911
9500,0.802266,0.00375768
9600,0.801991,0.0037285
9700,0.801963,0.00368997
9800,0.801838,0.00365424
9900,0.80195,0.00361885
10000,0.801615,0.00359811
